#{"t_start": 1777146337.109842, "env_id": "None"}
r,l,t
--42.806205,1000,7.202901
---267.15332,1000,15.76443---152.962532,1000,23.530128--65.198646,1000,30.879058--227.146587,1000,38.987218
--162.514261,1000,47.73134
-120.608288,817,54.700921
-70.321109,534,56.427046
-35.145507,1000,64.729184
-139.942093,857,72.18127-68-58.392739,705,79.43100-78-91.337116,632,82.25819-58-230.672479,1000,89.906573
-60.048527,326,94.630-65.1-166.061728,1000,101.987813
-6-62.152137,569,104.883566-116.837915,1000,112.998203
-20.488478,221,113.99747
-21.641882,230,118.0000-163.574599,690,119.626508
-19.337183,164,120.40627
-17-54.016959,614,125.946098
-10.526445,132,126.656923
-26.584877,146,127.438732
-74.144827,445,129.704275
-10.434386,117,130.277313
-62.700384,430,135.621795
-5.112077,247,136.760978
-39.129472,310,138.250582
-13.121919,77,138.665561
-46.227241,278,143.760488
-13.200334,96,144.280454
-7.423486,134,144.96-44.331987,315,145.665018
-23.0-47.807794,593,151.629978
-96.948561,578,154.368046
-20.681302,132,154.976843
-56.39442,584,161.35313
-6.573925,117,161.948944
-32.627682,285,163.458475
-21.884935,129,164.090791
-82.091364,627,170.050354
-14.92987,98,170.496987
-20.466687,87,170.921129
-18.332665,179,171.799233
-1.241711,205,176.039186
-10.201244,108,176.658344
-22.828938,109,177.281915
-21.646511,207,178.410109
-10.792317,58,178.739752
-11.714978,89,179.236097
-21.93945,136,179.992275
-3.623282,120,180.647857
-5.317431,111,181.226189
-4.873407,122,185.018369
--0.347832,203,185.699107-7-8.882649,46,185.947-6.-6-9.280878,111,186.55-2.-9.-12.278376,101,187.0-2.10.490535,172,187.63238-3.3.887139,190,188.602582
-14.9-10.10404,192,189.49-5.615-0.233061,192,193.518551
12.986769,163,194.447171
1.824919,90,194.925535
-7.462461,56,195.224031
-5.097919,112,195.867263
-20.54135,213,197.027349
-4.067849,99,197.572101
-4.890556,119,198.20415
-7.964307,77,198.6196
-7.725061,54,202.144399
-2.915139,70,202.497351
1.495372,97,203.000453
-20.027,108,203.585352
-6.206267,53,203.876243
-3.34862,93,204.359434
-2.517397,83,204.784925
-8.408077,55,205.073424
7.277666,113,205.652827
-4.615995,57,205.950931
-5.129569,78,206.356496
-8.673132,100,206.923993
5.533153,150,211.093829
12.242721,252,212.518248
-6.271094,43,212.76518
-9.693422,32,212.945462
-4.580583,67,213.315853
-5.602265,103,213.911067
-5.382674,62,214.313053
4.869543,126,215.022751
-5.619339,88,215.515781
-3.638596,103,216.119446
-3.32408,99,216.709213
12.415295,119,221.041559
-4.998295,59,221.357404
1.810896,94,221.835528
-7.815833,52,222.124901
4.414567,185,223.082952
14.360125,175,223.992236
-2.362841,112,224.573948
-6.935957,61,224.898305
3.527132,75,225.277769
27.209304,211,229.557143
-6.893104,40,229.792213
-2.716231,73,230.164148
0.577216,63,230.525507
-11.536276,69,230.923932
-1.544983,57,231.231115
-3.684866,75,231.661654
-5.946529,50,231.941049
1.238341,83,232.401928
-1.687149,126,233.110906
20.058027,122,233.753293
-4.816986,53,234.055598
8.672058,113,238.289694
-1.389594,64,238.647121
-0.169189,71,238.997639
0.94842,68,239.341032
2.45748,67,239.69381
9.70134,120,240.321127
6.923461,87,240.754523
9.477967,89,241.224566
1.991738,86,241.684684
-5.854956,57,241.976123
70.898822,184,242.908515
61.549729,200,246.913344
33.005884,149,247.693533
-2.330706,78,248.133316
2.525344,72,248.512339
67.486001,226,249.7452
18.584916,150,250.567132
5.579801,89,251.039514
11.275864,130,251.760648
29.143698,167,256.283625
72.68909,172,257.231793
64.533528,214,258.310285
73.865619,165,259.111796
11.173631,150,259.856886
66.864995,198,260.808868
27.041536,130,264.375407
69.957948,173,265.264429
-4.573969,46,265.507213
15.268542,103,266.018301
-5.305126,96,266.524468
75.01778,178,267.44864
33.544064,145,268.204181
24.867814,138,268.905575
8.509531,87,272.564124
51.600591,168,273.445962
75.07933,193,274.412344
10.738401,119,274.979155
72.772103,174,275.811208
15.958776,91,276.262577
75.863011,180,277.153021
75.13091,169,280.918049
72.53079,169,281.738516
77.641042,170,282.565618
77.395279,150,283.387537
72.837497,170,284.29451
44.40015,139,285.045368
42.027837,172,289.629534
77.133692,169,290.537766
77.564391,168,291.457535
36.476937,146,292.268544
79.020279,158,293.042503
84.062982,149,293.754157
70.883284,164,297.714437
39.245471,137,298.379017
67.271051,146,299.078692
39.603167,163,299.899014
64.312766,153,300.696418
71.327451,172,301.593069
50.68021,172,302.467193
