#{"t_start": 1777204442.1096635, "env_id": "None"}
r,l,t-2-2.95273,28,2.057866
--2.95273,28,2.2791
-2.95273,28,2.541895
-2.95-2.884478,28,2.758-2.95-2.884477,28,2.97-2.95273,28,3.14609
-2.95273-2.884477,28,3-2.95273,-2.884477,28-2.95273,28,3.79502
-2.951679,28,3.993125
-2.952729,28,4.207475
-2.952731,28,-2.877461,-2.95273,28,4.622853
-2.95273,28,4-2.884477-2.95273,28,5.077445
-2.95273,28,5.276668
-2.95273,28,5.491253
-2.95273,28,5.688756
-2.952731,28,5.881387
-2.95273,28,6.112565
-2.95273,28,6.32115
-2.95273,28,6.571102
--2.95273,28,6.785049
-2.95273,28,7.019886
-2.952729,28,7.230765
-2.95273,28,7.467133
-2.95273,28,7.701978
-2.952731,28,7.935375
-2.95273,28,8.143774
-2.95273,28,8.37118
-2.952731,28,8.565474
-2.952731,28,8.802489
-2.95273,28,9.00245
-2.95273,28,9.231518
-2.95273,28,9.440465
-2.939217,28,9.652871
-1.618762,31,14.411208
1.547858,108,15.012247
1.687039,77,15.46765
2.214325,91,16.021198
1.652258,141,16.829731
1.160035,60,17.176987
3.427968,127,17.958486
2.502022,170,18.930889
4.559506,154,19.857144
2.926108,65,20.235186
2.017467,189,25.198311
2.382091,214,26.42221
2.816594,191,27.499172
3.547768,163,28.420608
3.956687,93,28.968078
1.947645,116,29.650845
2.151507,124,34.344737
1.925149,128,35.036807
3.147643,245,36.320317
2.303524,176,37.180143
3.126721,227,38.330892
2.558882,304,44.216014
3.945363,330,46.003041
4.839634,278,47.485886
4.465073,359,53.320067
4.957337,483,55.636132
3.778657,257,56.925331
6.387327,530,63.807777
4.773606,587,66.667668
6.411476,482,72.92961
4.568854,576,75.671428
8.015412,683,83.876765
11.020494,818,91.383947
6.58946,819,99.084388
22.024916,1000,107.156805
43.192946,1000,116.504959
1.233609,100,116.978251
9.603691,282,118.273646
232.153103,726,125.52581
19.245048,472,127.860255
19.073547,396,133.947295
15.34143968.683692,1000,137.899996
15.493166,203,143.231371
51.83174999.844051,1000,146.909648
133.888558,932,156.052577
40.295073,148,156.819918
58.240291,219,211.338421,99143.45475,443,77.989608,17231.062923,626,167.17066
121.794584,295,172.242393
33.64913,115,172.802868
128.989152,270,174.182861
227.649048,370,176.110653
116.772811,194,181.622992
72.867581,125,182.351649
142.437579,228,183.75034
132.529171,206,184.962361
59.038726,131,185.693807
146.513838,301,190.975348
227.577351,313,192.607728
99.401383,166,193.498392
65.392679,137,194.31312
141.31486,192,195.380068
78.478593,184,200.507057
225.912909,266,201.998226
165.874346,264,203.386726
226.581906,305,204.938109
228.566717,290,210.478489
228.718424,248,211.866225
53.512687,128,212.620442
60.937886,121,213.343188
51.571004,100,213.959789
59.197777,128,214.715022
63.442464,124,215.441332
